,Date,Wind Direction,Wind Speed (m/s),Unnamed: 3,Elevation (m)
0,2016-04-01 00:00:00,190.5,4.0,,370.0
1,2016-04-01 03:00:00,203.3,5.0,,
2,2016-04-01 06:00:00,201.1,5.2,,
3,2016-04-01 09:00:00,204.9,4.1,,
4,2016-04-01 12:00:00,207.0,3.6,,
5,2016-04-01 15:00:00,207.1,3.0,,
6,2016-04-01 18:00:00,243.8,1.9,,
7,2016-04-01 21:00:00,262.1,2.9,,
8,2016-04-02 00:00:00,262.3,2.9,,
9,2016-04-02 03:00:00,271.8,2.8,,
10,2016-04-02 06:00:00,279.8,1.5,,
11,2016-04-02 09:00:00,272.3,1.3,,
12,2016-04-02 12:00:00,203.3,1.3,,
13,2016-04-02 15:00:00,188.6,2.1,,
14,2016-04-02 18:00:00,199.9,2.7,,
15,2016-04-02 21:00:00,225.0,2.6,,
16,2016-04-03 00:00:00,274.7,2.8,,
17,2016-04-03 03:00:00,298.9,2.2,,
18,2016-04-03 06:00:00,316.9,2.1,,
19,2016-04-03 09:00:00,328.3,3.7,,
20,2016-04-03 12:00:00,324.8,4.3,,
21,2016-04-03 15:00:00,313.1,4.6,,
22,2016-04-03 18:00:00,295.2,5.2,,
23,2016-04-03 21:00:00,296.4,5.6,,
24,2016-04-04 00:00:00,299.4,4.3,,
25,2016-04-04 03:00:00,302.0,4.0,,
26,2016-04-04 06:00:00,295.7,2.0,,
27,2016-04-04 09:00:00,292.1,1.4,,
28,2016-04-04 12:00:00,292.5,1.4,,
29,2016-04-04 15:00:00,325.8,0.8,,
30,2016-04-04 18:00:00,358.4,1.2,,
31,2016-04-04 21:00:00,344.1,1.8,,
32,2016-04-05 00:00:00,341.7,1.7,,
33,2016-04-05 03:00:00,351.6,1.8,,
34,2016-04-05 06:00:00,1.3,1.3,,
35,2016-04-05 09:00:00,353.9,1.2,,
36,2016-04-05 12:00:00,347.3,2.5,,
37,2016-04-05 15:00:00,318.4,3.0,,
38,2016-04-05 18:00:00,312.9,3.6,,
39,2016-04-05 21:00:00,309.1,3.2,,
40,2016-04-06 00:00:00,307.1,2.3,,
41,2016-04-06 03:00:00,289.4,1.5,,
42,2016-04-06 06:00:00,270.8,0.9,,
43,2016-04-06 09:00:00,245.1,0.8,,
44,2016-04-06 12:00:00,225.6,0.8,,
45,2016-04-06 15:00:00,206.9,2.0,,
46,2016-04-06 18:00:00,200.7,3.3,,
47,2016-04-06 21:00:00,193.2,3.8,,
48,2016-04-07 00:00:00,175.1,2.9,,
49,2016-04-07 03:00:00,182.5,3.0,,
50,2016-04-07 06:00:00,169.2,2.8,,
51,2016-04-07 09:00:00,168.8,2.3,,
52,2016-04-07 12:00:00,170.5,2.9,,
53,2016-04-07 15:00:00,172.1,3.7,,
54,2016-04-07 18:00:00,157.1,4.4,,
55,2016-04-07 21:00:00,141.1,5.2,,
56,2016-04-08 00:00:00,156.4,5.2,,
57,2016-04-08 03:00:00,196.5,2.5,,
58,2016-04-08 06:00:00,222.7,1.3,,
59,2016-04-08 09:00:00,201.2,0.7,,
60,2016-04-08 12:00:00,200.2,0.5,,
61,2016-04-08 15:00:00,249.7,1.2,,
62,2016-04-08 18:00:00,221.3,2.6,,
63,2016-04-08 21:00:00,245.0,2.8,,
64,2016-04-09 00:00:00,265.4,2.4,,
65,2016-04-09 03:00:00,279.8,2.3,,
66,2016-04-09 06:00:00,277.5,2.6,,
67,2016-04-09 09:00:00,289.4,2.5,,
68,2016-04-09 12:00:00,296.6,2.2,,
69,2016-04-09 15:00:00,294.9,2.6,,
70,2016-04-09 18:00:00,318.9,2.8,,
71,2016-04-09 21:00:00,315.9,2.9,,
72,2016-04-10 00:00:00,336.8,2.7,,
73,2016-04-10 03:00:00,334.8,3.3,,
74,2016-04-10 06:00:00,334.3,3.5,,
75,2016-04-10 09:00:00,326.9,2.6,,
76,2016-04-10 12:00:00,305.7,2.8,,
77,2016-04-10 15:00:00,292.2,2.4,,
78,2016-04-10 18:00:00,287.0,2.8,,
79,2016-04-10 21:00:00,279.8,2.4,,
80,2016-04-11 00:00:00,292.5,0.6,,
81,2016-04-11 03:00:00,158.9,0.6,,
82,2016-04-11 06:00:00,145.2,1.1,,
83,2016-04-11 09:00:00,155.9,2.3,,
84,2016-04-11 12:00:00,160.5,2.9,,
85,2016-04-11 15:00:00,164.1,3.3,,
86,2016-04-11 18:00:00,174.4,3.6,,
87,2016-04-11 21:00:00,172.9,2.6,,
88,2016-04-12 00:00:00,171.5,2.6,,
89,2016-04-12 03:00:00,187.1,2.9,,
90,2016-04-12 06:00:00,174.8,2.2,,
91,2016-04-12 09:00:00,170.1,2.4,,
92,2016-04-12 12:00:00,197.6,1.1,,
93,2016-04-12 15:00:00,277.5,1.6,,
94,2016-04-12 18:00:00,288.7,2.6,,
95,2016-04-12 21:00:00,286.4,3.2,,
96,2016-04-13 00:00:00,282.2,1.8,,
97,2016-04-13 03:00:00,292.9,1.8,,
98,2016-04-13 06:00:00,291.3,1.9,,
99,2016-04-13 09:00:00,305.6,2.0,,
100,2016-04-13 12:00:00,327.0,2.6,,
101,2016-04-13 15:00:00,325.7,2.7,,
102,2016-04-13 18:00:00,330.0,2.0,,
103,2016-04-13 21:00:00,336.6,2.0,,
104,2016-04-14 00:00:00,334.5,1.0,,
105,2016-04-14 03:00:00,9.8,0.6,,
106,2016-04-14 06:00:00,9.8,0.8,,
107,2016-04-14 09:00:00,357.1,0.4,,
108,2016-04-14 12:00:00,59.6,1.0,,
109,2016-04-14 15:00:00,354.8,0.8,,
110,2016-04-14 18:00:00,351.4,1.8,,
111,2016-04-14 21:00:00,0.1,2.3,,
112,2016-04-15 00:00:00,5.5,1.4,,
113,2016-04-15 03:00:00,30.6,0.8,,
114,2016-04-15 06:00:00,53.4,0.6,,
115,2016-04-15 09:00:00,40.1,0.6,,
116,2016-04-15 12:00:00,67.4,1.2,,
117,2016-04-15 15:00:00,32.5,2.4,,
118,2016-04-15 18:00:00,19.5,2.6,,
119,2016-04-15 21:00:00,10.7,2.8,,
120,2016-04-16 00:00:00,13.4,1.4,,
121,2016-04-16 03:00:00,27.1,1.1,,
122,2016-04-16 06:00:00,49.6,0.5,,
123,2016-04-16 09:00:00,68.0,0.4,,
124,2016-04-16 12:00:00,59.0,0.8,,
125,2016-04-16 15:00:00,55.1,1.3,,
126,2016-04-16 18:00:00,28.3,1.1,,
127,2016-04-16 21:00:00,4.1,1.6,,
128,2016-04-17 00:00:00,45.6,0.8,,
129,2016-04-17 03:00:00,130.2,1.1,,
130,2016-04-17 06:00:00,128.3,0.7,,
131,2016-04-17 09:00:00,176.3,0.6,,
132,2016-04-17 12:00:00,279.8,0.3,,
133,2016-04-17 15:00:00,308.2,0.8,,
134,2016-04-17 18:00:00,311.1,1.5,,
135,2016-04-17 21:00:00,315.5,2.5,,
136,2016-04-18 00:00:00,306.4,1.1,,
137,2016-04-18 03:00:00,302.9,0.6,,
138,2016-04-18 06:00:00,296.0,0.5,,
139,2016-04-18 09:00:00,0.1,0.5,,
140,2016-04-18 12:00:00,337.9,0.9,,
141,2016-04-18 15:00:00,340.0,0.9,,
142,2016-04-18 18:00:00,353.4,1.2,,
143,2016-04-18 21:00:00,355.7,1.2,,
144,2016-04-19 00:00:00,9.8,0.4,,
145,2016-04-19 03:00:00,354.9,0.5,,
146,2016-04-19 06:00:00,358.3,0.9,,
147,2016-04-19 09:00:00,344.6,1.1,,
148,2016-04-19 12:00:00,336.1,1.6,,
149,2016-04-19 15:00:00,327.4,3.1,,
150,2016-04-19 18:00:00,321.8,4.3,,
151,2016-04-19 21:00:00,319.6,4.8,,
152,2016-04-20 00:00:00,328.1,3.4,,
153,2016-04-20 03:00:00,331.5,3.3,,
154,2016-04-20 06:00:00,341.8,2.9,,
155,2016-04-20 09:00:00,341.9,2.1,,
156,2016-04-20 12:00:00,355.1,2.4,,
157,2016-04-20 15:00:00,341.0,2.1,,
158,2016-04-20 18:00:00,326.2,2.5,,
159,2016-04-20 21:00:00,322.9,3.0,,
160,2016-04-21 00:00:00,315.7,1.2,,
161,2016-04-21 03:00:00,249.1,0.8,,
162,2016-04-21 06:00:00,211.1,0.6,,
163,2016-04-21 09:00:00,196.9,0.8,,
164,2016-04-21 12:00:00,221.2,0.5,,
165,2016-04-21 15:00:00,250.2,1.9,,
166,2016-04-21 18:00:00,267.3,2.2,,
167,2016-04-21 21:00:00,276.3,2.3,,
168,2016-04-22 00:00:00,315.9,0.7,,
169,2016-04-22 03:00:00,189.8,0.4,,
170,2016-04-22 06:00:00,160.8,0.7,,
171,2016-04-22 09:00:00,235.0,1.0,,
172,2016-04-22 12:00:00,162.0,0.7,,
173,2016-04-22 15:00:00,188.9,2.2,,
174,2016-04-22 18:00:00,211.5,3.2,,
175,2016-04-22 21:00:00,251.2,2.9,,
176,2016-04-23 00:00:00,306.5,1.2,,
177,2016-04-23 03:00:00,313.9,1.2,,
178,2016-04-23 06:00:00,326.7,2.1,,
179,2016-04-23 09:00:00,332.4,2.2,,
180,2016-04-23 12:00:00,333.6,2.7,,
181,2016-04-23 15:00:00,328.0,3.2,,
182,2016-04-23 18:00:00,328.9,3.4,,
183,2016-04-23 21:00:00,329.5,3.8,,
184,2016-04-24 00:00:00,331.8,2.5,,
185,2016-04-24 03:00:00,338.6,2.1,,
186,2016-04-24 06:00:00,346.9,2.3,,
187,2016-04-24 09:00:00,336.2,2.1,,
188,2016-04-24 12:00:00,339.0,3.2,,
189,2016-04-24 15:00:00,345.5,3.0,,
190,2016-04-24 18:00:00,335.1,2.9,,
191,2016-04-24 21:00:00,311.5,2.9,,
192,2016-04-25 00:00:00,286.7,1.6,,
193,2016-04-25 03:00:00,256.1,0.9,,
194,2016-04-25 06:00:00,293.8,1.5,,
195,2016-04-25 09:00:00,294.4,1.0,,
196,2016-04-25 12:00:00,313.5,1.9,,
197,2016-04-25 15:00:00,292.3,2.6,,
198,2016-04-25 18:00:00,296.2,3.2,,
199,2016-04-25 21:00:00,315.3,3.0,,
200,2016-04-26 00:00:00,329.0,1.5,,
201,2016-04-26 03:00:00,5.1,0.7,,
202,2016-04-26 06:00:00,9.8,0.3,,
203,2016-04-26 09:00:00,26.9,0.3,,
204,2016-04-26 12:00:00,91.9,0.7,,
205,2016-04-26 15:00:00,36.8,0.5,,
206,2016-04-26 18:00:00,9.8,0.5,,
207,2016-04-26 21:00:00,290.5,1.2,,
208,2016-04-27 00:00:00,306.6,1.2,,
209,2016-04-27 03:00:00,258.7,0.8,,
210,2016-04-27 06:00:00,285.6,1.2,,
211,2016-04-27 09:00:00,315.1,1.2,,
212,2016-04-27 12:00:00,303.3,2.2,,
213,2016-04-27 15:00:00,285.6,2.6,,
214,2016-04-27 18:00:00,281.3,3.2,,
215,2016-04-27 21:00:00,284.3,3.5,,
216,2016-04-28 00:00:00,312.2,3.1,,
217,2016-04-28 03:00:00,331.3,1.3,,
218,2016-04-28 06:00:00,299.6,0.5,,
219,2016-04-28 09:00:00,307.5,2.0,,
220,2016-04-28 12:00:00,329.1,3.1,,
221,2016-04-28 15:00:00,328.7,2.3,,
222,2016-04-28 18:00:00,318.5,1.8,,
223,2016-04-28 21:00:00,323.9,2.1,,
224,2016-04-29 00:00:00,349.4,1.4,,
225,2016-04-29 03:00:00,44.6,0.9,,
226,2016-04-29 06:00:00,359.1,0.4,,
227,2016-04-29 09:00:00,46.3,0.2,,
228,2016-04-29 12:00:00,177.9,1.3,,
229,2016-04-29 15:00:00,228.6,1.7,,
230,2016-04-29 18:00:00,252.9,1.5,,
231,2016-04-29 21:00:00,272.7,1.9,,
232,2016-04-30 00:00:00,346.2,1.2,,
233,2016-04-30 03:00:00,69.6,0.8,,
234,2016-04-30 06:00:00,21.8,0.7,,
235,2016-04-30 09:00:00,38.3,0.7,,
236,2016-04-30 12:00:00,350.4,0.4,,
237,2016-04-30 15:00:00,299.7,1.1,,
238,2016-04-30 18:00:00,324.3,1.5,,
239,2016-04-30 21:00:00,311.8,1.2,,
240,2016-08-04 18:00:00,225.0,2.6,,
241,2016-08-04 21:00:00,229.7,2.8,,
242,2016-08-05 00:00:00,231.1,1.0,,
243,2016-08-05 03:00:00,187.2,0.8,,
244,2016-08-05 06:00:00,178.7,0.9,,
245,2016-08-05 09:00:00,176.4,0.9,,
246,2016-08-05 12:00:00,181.2,1.8,,
247,2016-08-05 15:00:00,196.2,2.5,,
248,2016-08-05 18:00:00,201.5,3.8,,
249,2016-08-05 21:00:00,212.9,3.4,,
250,2016-08-06 00:00:00,200.2,3.0,,
251,2016-08-06 03:00:00,206.5,3.1,,
252,2016-08-06 06:00:00,204.9,2.1,,
253,2016-08-06 09:00:00,217.3,2.1,,
254,2016-08-06 12:00:00,226.6,1.7,,
255,2016-08-06 15:00:00,268.4,3.4,,
256,2016-08-06 18:00:00,288.7,3.3,,
257,2016-08-06 21:00:00,307.1,3.4,,
258,2016-08-07 00:00:00,303.2,2.0,,
259,2016-08-07 03:00:00,287.7,0.9,,
260,2016-08-07 06:00:00,235.9,0.3,,
261,2016-08-07 09:00:00,262.2,0.7,,
262,2016-08-07 12:00:00,271.6,1.1,,
263,2016-08-07 15:00:00,288.4,3.1,,
264,2016-08-07 18:00:00,286.7,3.1,,
265,2016-08-07 21:00:00,286.3,3.2,,
266,2016-08-08 00:00:00,294.1,2.0,,
267,2016-08-08 03:00:00,279.8,0.8,,
268,2016-08-08 06:00:00,241.0,0.4,,
269,2016-08-08 09:00:00,252.3,0.7,,
270,2016-08-08 12:00:00,235.0,0.9,,
271,2016-08-08 15:00:00,279.8,3.9,,
272,2016-08-08 18:00:00,288.1,4.0,,
273,2016-08-08 21:00:00,304.2,3.1,,
274,2016-08-09 00:00:00,307.4,1.7,,
275,2016-08-09 03:00:00,279.8,0.4,,
276,2016-08-09 06:00:00,342.7,0.5,,
277,2016-08-09 09:00:00,233.6,0.3,,
278,2016-08-09 12:00:00,99.8,0.2,,
279,2016-08-09 15:00:00,294.0,1.3,,
280,2016-08-09 18:00:00,278.6,1.6,,
281,2016-08-09 21:00:00,257.7,1.6,,
282,2016-08-10 00:00:00,175.9,0.4,,
283,2016-08-10 03:00:00,135.2,0.6,,
284,2016-08-10 06:00:00,128.3,0.7,,
285,2016-08-10 09:00:00,151.5,1.2,,
286,2016-08-10 12:00:00,169.9,1.9,,
287,2016-08-10 15:00:00,198.4,2.4,,
288,2016-08-10 18:00:00,200.0,3.1,,
289,2016-08-10 21:00:00,216.1,2.1,,
290,2016-08-11 00:00:00,205.5,1.4,,
291,2016-08-11 03:00:00,189.8,0.8,,
292,2016-08-11 06:00:00,193.5,0.6,,
293,2016-08-11 09:00:00,184.4,1.2,,
294,2016-08-11 12:00:00,194.6,1.4,,
295,2016-08-11 15:00:00,263.4,2.4,,
296,2016-08-11 18:00:00,274.8,2.9,,
297,2016-08-11 21:00:00,295.0,2.6,,
298,2016-08-12 00:00:00,320.3,0.6,,
299,2016-08-12 03:00:00,226.6,0.5,,
300,2016-08-12 06:00:00,158.6,0.6,,
301,2016-08-12 09:00:00,197.1,1.0,,
302,2016-08-12 12:00:00,209.9,2.6,,
303,2016-08-12 15:00:00,248.1,2.6,,
304,2016-08-12 18:00:00,279.8,1.9,,
305,2016-08-12 21:00:00,291.7,1.4,,
306,2016-08-13 00:00:00,323.9,0.6,,
307,2016-08-13 03:00:00,350.1,0.8,,
308,2016-08-13 06:00:00,254.6,0.1,,
309,2016-08-13 09:00:00,131.6,1.3,,
310,2016-08-13 12:00:00,136.9,2.0,,
311,2016-08-13 15:00:00,146.9,2.1,,
312,2016-08-13 18:00:00,136.2,2.2,,
313,2016-08-13 21:00:00,135.8,2.8,,
314,2016-08-14 00:00:00,143.6,2.5,,
315,2016-08-14 03:00:00,159.2,2.9,,
316,2016-08-14 06:00:00,174.0,2.9,,
317,2016-08-14 09:00:00,200.4,2.7,,
318,2016-08-14 12:00:00,213.2,2.5,,
319,2016-08-14 15:00:00,252.2,3.6,,
320,2016-08-14 18:00:00,279.8,3.0,,
321,2016-08-14 21:00:00,296.7,2.4,,
322,2016-08-15 00:00:00,306.8,2.3,,
323,2016-08-15 03:00:00,301.9,1.7,,
324,2016-08-15 06:00:00,275.3,2.0,,
325,2016-08-15 09:00:00,287.6,2.1,,
326,2016-08-15 12:00:00,321.2,1.7,,
327,2016-08-15 15:00:00,324.0,3.0,,
328,2016-08-15 18:00:00,319.8,2.8,,
329,2016-08-15 21:00:00,314.1,2.3,,
330,2016-08-16 00:00:00,303.7,0.8,,
331,2016-08-16 03:00:00,211.3,0.5,,
332,2016-08-16 06:00:00,189.8,0.6,,
333,2016-08-16 09:00:00,173.7,0.5,,
334,2016-08-16 12:00:00,146.8,0.9,,
335,2016-08-16 15:00:00,191.4,1.6,,
336,2016-08-16 18:00:00,198.5,2.9,,
337,2016-08-16 21:00:00,156.0,1.8,,
338,2016-08-17 00:00:00,136.2,3.2,,
339,2016-08-17 03:00:00,154.5,4.0,,
340,2016-08-17 06:00:00,181.5,1.5,,
341,2016-08-17 09:00:00,223.2,1.4,,
342,2016-08-17 12:00:00,293.7,3.4,,
343,2016-08-17 15:00:00,302.5,3.4,,
344,2016-08-17 18:00:00,315.0,4.0,,
345,2016-08-17 21:00:00,315.7,2.8,,
346,2016-08-18 00:00:00,290.2,0.7,,
347,2016-08-18 03:00:00,228.2,0.6,,
348,2016-08-18 06:00:00,196.0,0.7,,
349,2016-08-18 09:00:00,187.7,0.9,,
350,2016-08-18 12:00:00,183.6,1.1,,
351,2016-08-18 15:00:00,266.8,2.8,,
352,2016-08-18 18:00:00,289.4,2.9,,
353,2016-08-18 21:00:00,302.7,3.1,,
